VEL,D20140322,X,Y,LON,LAT,Downslope ,Local Upsl,Upslope Cu,Local Curv,Minimal Cu,Cross-Sect,Tangential,Plan Curva,Flow Line ,Aspect,General Cu,Total Curv,Slope,Maximal Cu,Longitudin,Profile Cu,Local Down,cat,twi,TRI,tpi,spi,dem_randaz,curvature,ELEVATION,COHERENCE
0.3,-3.8,496681.714,4193487.337,14.96226203,37.88888472,-0.00131,0.0584,0.05785,0.05244,-0.00166,0.00368,0.00247,0.0301,0,0.4101,0.0022,0.00001,0.08223,0.00276,-0.00148,-0.00137,-0.01438,67.13063,11.05225,2.07618,-1.26064,-184.5246,671.361,0.0022,718,0.78
0.5,-4.7,496683.2582,4193487.618,14.96227959,37.88888726,-0.00131,0.0584,0.05785,0.05244,-0.00166,0.00368,0.00247,0.0301,0,0.4101,0.0022,0.00001,0.08223,0.00276,-0.00148,-0.00137,-0.01438,67.13063,11.05225,2.07618,-1.26064,-184.5246,671.361,0.0022,717.6,0.8
-0.8,-7.6,496794.527,4193507.846,14.96354493,37.88906998,-0.0166,-0.00755,-0.04262,-0.01074,-0.00023,-0.00035,-0.00021,-0.02327,0,3.59051,-0.00043,0,0.00915,0.00001,-0.00008,0,-0.01684,66.9517,3.84836,0.23698,-1.97796,89.78678,669.51,-0.00043,712.3,0.76
0.7,-5,496824.4638,4193513.282,14.96388537,37.88911908,-0.00732,-0.08969,-0.07874,-0.00646,-0.0002,0.00012,0.00014,0.01427,0,3.90225,-0.00011,0,0.01,0.00015,-0.00022,-0.0002,-0.00141,47.36085,3.05943,0.24327,-3.19395,98.89079,669.783,-0.00011,714.6,0.75
-0.2,-7.4,496827.3129,4193513.799,14.96391777,37.88912375,-0.01064,-0.19138,-0.10171,-0.02468,-0.00093,0.00048,0.00055,0.04465,0,3.67489,-0.00067,0,0.01227,0.00059,-0.00116,-0.00088,-0.00075,47.36562,-0.54616,0.27116,-3.42251,3640.27466,669.852,-0.00067,715.2,0.82
-0.8,-12.9,496828.4833,4193514.013,14.96393108,37.88912568,-0.01064,-0.19138,-0.10171,-0.02468,-0.00093,0.00048,0.00055,0.04465,0,3.67489,-0.00067,0,0.01227,0.00059,-0.00116,-0.00088,-0.00075,47.36562,-0.54616,0.27116,-3.42251,3640.27466,669.852,-0.00067,714.5,0.74
0.7,-1.9,496838.6311,4193515.856,14.96404648,37.88914233,-0.02829,-0.3295,-0.14213,-0.08076,-0.00256,0.00049,0.00074,0.03307,0,3.46391,-0.00287,0.00001,0.02235,0.00113,-0.00336,-0.00217,-0.01151,47.36967,10.7036,0.48064,-3.71372,-18.05598,669.89,-0.00287,714.5,0.79
0.1,-4.9,496839.6845,4193516.049,14.96405846,37.88914407,-0.02829,-0.3295,-0.14213,-0.08076,-0.00256,0.00049,0.00074,0.03307,0,3.46391,-0.00287,0.00001,0.02235,0.00113,-0.00336,-0.00217,-0.01151,47.36967,10.7036,0.48064,-3.71372,-18.05598,669.89,-0.00287,713.8,0.78
4.9,8.5,496790.3895,4193509.193,14.96349787,37.8890821,-0.0145,-0.01006,-0.05715,-0.00995,-0.00027,-0.0004,-0.00024,-0.02494,0,3.42557,-0.00042,0,0.00951,0.00007,-0.00002,0.00003,-0.01125,66.96048,3.74801,0.2446,-2.73757,99.29089,669.597,-0.00042,712.6,0.73
-1.1,-10.8,496794.3396,4193509.911,14.96354279,37.88908859,-0.0145,-0.01006,-0.05715,-0.00995,-0.00027,-0.0004,-0.00024,-0.02494,0,3.42557,-0.00042,0,0.00951,0.00007,-0.00002,0.00003,-0.01125,66.96048,3.74801,0.2446,-2.73757,99.29089,669.597,-0.00042,712.5,0.79
-0.8,-5.4,497300.6824,4193601.937,14.96930096,37.88991967,-0.14794,-0.09238,-0.06774,-0.15627,-0.00459,-0.00604,-0.00438,-0.07828,0,2.25407,-0.00695,0.00002,0.05601,0.00111,-0.0009,0.00091,-0.13223,46.45793,5.1533,1.85067,-2.25776,11.72413,656.868,-0.00695,704,0.72
-1.1,-4.3,497301.4606,4193602.08,14.96930981,37.88992096,-0.14794,-0.09238,-0.06774,-0.15627,-0.00459,-0.00604,-0.00438,-0.07828,0,2.25407,-0.00695,0.00002,0.05601,0.00111,-0.0009,0.00091,-0.13223,46.45793,5.1533,1.85067,-2.25776,11.72413,656.868,-0.00695,703.1,0.73
0.1,-10.4,496641.9879,4193484.316,14.96181025,37.88885735,-0.03556,0.04039,0.03721,0.02093,-0.00048,0.00147,0.00073,0.00767,0,6.28243,0.00094,0,0.09542,0.00095,-0.00053,-0.00026,-0.04423,67.17619,6.65602,2.39519,-2.48536,5.45471,671.785,0.00094,718,0.73
0.7,-1.4,496688.9141,4193492.843,14.96234389,37.88893438,-0.02678,0.02434,0.0161,-0.02433,-0.00248,0.00172,0.00183,0.03586,0,0.57285,-0.00111,0.00001,0.05102,0.00193,-0.00284,-0.00238,-0.04092,67.03284,11.0508,1.4277,-2.07546,-121.41428,670.304,-0.00111,717.8,0.61
0.2,-5.4,496704.8692,4193495.746,14.96252533,37.8889606,-0.025,-0.02275,-0.00411,-0.03975,-0.00217,0.00104,0.00139,0.04547,0,0.89296,-0.00151,0.00001,0.03059,0.00141,-0.00255,-0.00214,-0.02019,67.00378,5.32972,0.98088,-2.1198,20.44292,670.005,-0.00151,716.1,0.73
0.8,-1.1,496780.5873,4193509.51,14.96338639,37.88908493,-0.01433,-0.01008,-0.04806,-0.00806,-0.00019,-0.00026,-0.00013,-0.01179,0,3.10624,-0.00034,0,0.01061,0.00002,-0.00009,-0.00005,-0.01187,66.95954,3.60579,0.25978,-2.64921,114.46172,669.589,-0.00034,713.1,0.74
-0.5,-6.2,497300.4078,4193603.987,14.96929783,37.88993814,-0.14794,-0.09238,-0.06774,-0.15627,-0.00459,-0.00604,-0.00438,-0.07828,0,2.25407,-0.00695,0.00002,0.05601,0.00111,-0.0009,0.00091,-0.13223,46.45793,5.1533,1.85067,-2.25776,11.72413,656.868,-0.00695,704.1,0.71
-0.5,-3.9,497301.3575,4193604.161,14.96930863,37.88993971,-0.14794,-0.09238,-0.06774,-0.15627,-0.00459,-0.00604,-0.00438,-0.07828,0,2.25407,-0.00695,0.00002,0.05601,0.00111,-0.0009,0.00091,-0.13223,46.45793,5.1533,1.85067,-2.25776,11.72413,656.868,-0.00695,703.3,0.73
0.9,-4.9,496703.1158,4193497.527,14.96250538,37.88897664,-0.025,-0.02275,-0.00411,-0.03975,-0.00217,0.00104,0.00139,0.04547,0,0.89296,-0.00151,0.00001,0.03059,0.00141,-0.00255,-0.00214,-0.02019,67.00378,5.32972,0.98088,-2.1198,20.44292,670.005,-0.00151,716.5,0.71
0.6,-5.8,496703.9098,4193497.672,14.96251441,37.88897795,-0.025,-0.02275,-0.00411,-0.03975,-0.00217,0.00104,0.00139,0.04547,0,0.89296,-0.00151,0.00001,0.03059,0.00141,-0.00255,-0.00214,-0.02019,67.00378,5.32972,0.98088,-2.1198,20.44292,670.005,-0.00151,715.7,0.76
-1.4,-7.3,496717.2409,4193500.096,14.96266601,37.88899985,-0.01447,-0.0098,-0.01002,-0.00605,-0.00039,0.00015,0.00019,0.01891,0,1.18825,-0.00019,0,0.01024,0.0003,-0.00034,-0.00029,-0.01902,66.9679,3.69723,0.26469,-2.47375,104.48666,669.679,-0.00019,715,0.69
-1,-11.8,496775.6989,4193510.722,14.96333079,37.88909583,-0.01433,-0.01008,-0.04806,-0.00806,-0.00019,-0.00026,-0.00013,-0.01179,0,3.10624,-0.00034,0,0.01061,0.00002,-0.00009,-0.00005,-0.01187,66.95954,3.60579,0.25978,-2.64921,114.46172,669.589,-0.00034,712.8,0.73
0.7,-7.7,496802.3126,4193515.558,14.96363344,37.88913951,-0.0119,-0.01151,-0.06129,-0.00623,-0.00017,-0.00024,-0.00017,-0.01743,0,3.74752,-0.00025,0,0.0095,0.00005,-0.00001,0.00004,-0.00845,47.35131,3.40375,0.24264,-2.85586,70.05607,669.645,-0.00025,712.8,0.72
0.3,-3.5,496823.5983,4193519.423,14.9638755,37.88917442,-0.02943,-0.25565,-0.11392,-0.06902,-0.00219,0.0006,0.00104,0.05468,0,3.72044,-0.00216,0.00001,0.01897,0.00111,-0.00276,-0.00212,-0.00905,47.36646,10.70353,0.48521,-4.26266,-26.05116,669.852,-0.00216,714.8,0.79
2.2,1,496572.6158,4193475.908,14.96102134,37.88878131,-0.14516,0.072,0.00046,0.03515,-0.0019,0.00176,0.00157,0.00716,0.0001,1.91707,0.00181,0.00001,0.22118,0.00281,0.00005,-0.00065,-0.20617,67.48062,4.97531,5.82164,-5.1915,29.55419,674.859,0.00181,718.8,0.71
1.9,-0.2,496573.0818,4193475.994,14.96102664,37.88878209,-0.14516,0.072,0.00046,0.03515,-0.0019,0.00176,0.00157,0.00716,0.0001,1.91707,0.00181,0.00001,0.22118,0.00281,0.00005,-0.00065,-0.20617,67.48062,4.97531,5.82164,-5.1915,29.55419,674.859,0.00181,717.7,0.78
0.5,-5.1,496590.2787,4193479.118,14.9612222,37.88881031,-0.23575,-0.18342,-0.16065,-0.30416,-0.00893,0.00003,0.0005,0.00397,0.00006,1.68798,-0.01265,0.00007,0.12753,0.0026,-0.01268,-0.00667,-0.27053,67.1319,4.86962,3.71885,-7.02349,32.51042,671.075,-0.01265,718.2,0.73
0,-8.9,496591.3937,4193479.322,14.96123488,37.88881215,-0.23575,-0.18342,-0.16065,-0.30416,-0.00893,0.00003,0.0005,0.00397,0.00006,1.68798,-0.01265,0.00007,0.12753,0.0026,-0.01268,-0.00667,-0.27053,67.1319,4.86962,3.71885,-7.02349,32.51042,671.075,-0.01265,717.6,0.68
-0.8,-9.3,496717.3068,4193502.206,14.96266675,37.88901887,-0.01447,-0.0098,-0.01002,-0.00605,-0.00039,0.00015,0.00019,0.01891,0,1.18825,-0.00019,0,0.01024,0.0003,-0.00034,-0.00029,-0.01902,66.9679,3.69723,0.26469,-2.47375,104.48666,669.679,-0.00019,715.3,0.69
-2.1,-10.1,497535.7834,4193650.973,14.97197457,37.8903623,-0.22011,-0.15841,-0.11143,-0.1894,-0.00605,-0.00038,0.0016,0.02932,-0.00001,5.74564,-0.00791,0.00004,0.05452,0.00209,-0.00753,-0.00553,-0.22356,64.90257,11.0185,1.76034,-5.74042,-12.47149,648.901,-0.00791,694.5,0.68
3.7,1.6,496571.9448,4193477.885,14.9610137,37.88879913,-0.14516,0.072,0.00046,0.03515,-0.0019,0.00176,0.00157,0.00716,0.0001,1.91707,0.00181,0.00001,0.22118,0.00281,0.00005,-0.00065,-0.20617,67.48062,4.97531,5.82164,-5.1915,29.55419,674.859,0.00181,718.6,0.78
3.1,2.6,496572.9825,4193478.075,14.9610255,37.88880084,-0.13788,-0.00003,-0.01111,0.01607,-0.00246,0.00143,0.00147,0.00618,0.00014,1.89299,0.00095,0.00001,0.23944,0.00294,-0.00048,-0.00095,-0.1496,67.55635,11.05858,6.25959,-5.39306,-19.02538,675.603,0.00095,717.9,0.8
4.7,6.3,496697.6865,4193500.738,14.96244362,37.88900557,-0.01883,-0.03593,-0.00843,-0.02244,-0.00113,0.00062,0.00075,0.04451,0,0.6016,-0.0007,0,0.01676,0.00078,-0.00132,-0.0011,-0.01227,47.36691,10.70354,0.51708,-2.71167,-115.23027,669.86,-0.0007,716.1,0.79
0.3,-5.7,496718.5089,4193504.525,14.96268041,37.88903977,-0.01447,-0.0098,-0.01002,-0.00605,-0.00039,0.00015,0.00019,0.01891,0,1.18825,-0.00019,0,0.01024,0.0003,-0.00034,-0.00029,-0.01902,66.9679,3.69723,0.26469,-2.47375,104.48666,669.679,-0.00019,714.9,0.65
1.5,-3,496829.9427,4193524.774,14.96394763,37.88922267,-0.0683,-0.36815,-0.14158,-0.17102,-0.00555,0.00085,0.00183,0.0404,0,3.58327,-0.00653,0.00003,0.04528,0.00229,-0.00738,-0.00508,-0.03819,47.37582,10.70373,1.36192,-4.50032,-37.2882,669.926,-0.00653,715.4,0.77
1.7,-2.8,496831.8693,4193525.123,14.96396954,37.88922583,-0.0683,-0.36815,-0.14158,-0.17102,-0.00555,0.00085,0.00183,0.0404,0,3.58327,-0.00653,0.00003,0.04528,0.00229,-0.00738,-0.00508,-0.03819,47.37582,10.70373,1.36192,-4.50032,-37.2882,669.926,-0.00653,715.3,0.64
3.5,5.5,497299.4602,4193610.109,14.96928703,37.88999332,-0.15021,-0.10079,-0.08297,-0.14846,-0.00486,-0.00618,-0.00359,-0.06154,0.00001,2.9595,-0.00703,0.00002,0.05835,0.00135,-0.00085,0.00008,-0.14845,46.49239,4.91548,1.8415,-2.41888,14.894,657.344,-0.00703,705.6,0.69
3.9,7.3,497299.4435,4193610.109,14.96928684,37.88999332,-0.15021,-0.10079,-0.08297,-0.14846,-0.00486,-0.00618,-0.00359,-0.06154,0.00001,2.9595,-0.00703,0.00002,0.05835,0.00135,-0.00085,0.00008,-0.14845,46.49239,4.91548,1.8415,-2.41888,14.894,657.344,-0.00703,704.2,0.69
0.6,-5.7,496633.9909,4193491.258,14.96171927,37.88891989,-0.06849,0.02883,0.01639,-0.02836,-0.00209,0.00188,0.00108,0.01403,0,6.11468,-0.00109,0,0.07681,0.00154,-0.00297,-0.00161,-0.08886,67.07884,3.20285,1.95283,-4.53737,171.87148,670.776,-0.00109,719.2,0.77
0.7,-5.4,496635.0145,4193491.445,14.96173091,37.88892158,-0.06849,0.02883,0.01639,-0.02836,-0.00209,0.00188,0.00108,0.01403,0,6.11468,-0.00109,0,0.07681,0.00154,-0.00297,-0.00161,-0.08886,67.07884,3.20285,1.95283,-4.53737,171.87148,670.776,-0.00109,718.5,0.78
5.2,6.9,496696.8968,4193502.695,14.96243463,37.8890232,-0.01883,-0.03593,-0.00843,-0.02244,-0.00113,0.00062,0.00075,0.04451,0,0.6016,-0.0007,0,0.01676,0.00078,-0.00132,-0.0011,-0.01227,47.36691,10.70354,0.51708,-2.71167,-115.23027,669.86,-0.0007,715.9,0.77
-0.1,-6,496717.968,4193506.526,14.96267425,37.88905781,-0.01447,-0.0098,-0.01002,-0.00605,-0.00039,0.00015,0.00019,0.01891,0,1.18825,-0.00019,0,0.01024,0.0003,-0.00034,-0.00029,-0.01902,66.9679,3.69723,0.26469,-2.47375,104.48666,669.679,-0.00019,714.8,0.7
3.4,0.1,496786.2527,4193518.939,14.96345078,37.88916993,-0.01323,-0.07734,-0.07639,-0.01174,-0.00033,-0.0004,-0.00022,-0.02207,0,3.25917,-0.00045,0,0.01004,0.00011,-0.00005,0,-0.00862,66.96996,3.58978,0.25061,-3.63402,116.34563,669.691,-0.00045,712.4,0.74
0.6,-6.3,496633.3111,4193493.234,14.96171153,37.8889377,-0.06849,0.02883,0.01639,-0.02836,-0.00209,0.00188,0.00108,0.01403,0,6.11468,-0.00109,0,0.07681,0.00154,-0.00297,-0.00161,-0.08886,67.07884,3.20285,1.95283,-4.53737,171.87148,670.776,-0.00109,719,0.69
0.5,-1.1,496658.3633,4193497.786,14.96199642,37.88897882,-0.05831,-0.02071,-0.0122,-0.06827,-0.00177,-0.00009,-0.00002,-0.00027,0,0.05997,-0.00293,0,0.07112,0.0003,-0.00284,-0.00144,-0.07546,67.07339,3.97851,1.85173,-2.74544,79.11688,670.676,-0.00293,719.3,0.75
0.5,-2.7,496659.7544,4193498.04,14.96201224,37.88898111,-0.05347,-0.06138,-0.03154,-0.0772,-0.00198,0.00013,0.00007,0.00172,0,0.04393,-0.00312,0,0.0409,0.00042,-0.00325,-0.00162,-0.03947,67.01628,3.73188,1.08469,-3.82027,101.0737,670.102,-0.00312,718.8,0.73
-2.6,-15,496708.1508,4193506.841,14.9625626,37.88906061,-0.01162,-0.02777,-0.00586,-0.00271,-0.00048,0.00051,0.0005,0.04162,0,0.91972,0.00009,0,0.01195,0.00052,-0.00042,-0.00045,-0.01063,66.97788,2.803,0.32179,-2.58172,255.59262,669.786,0.00009,715.4,0.7
-2,-12.1,496709.8691,4193507.153,14.96258214,37.88906343,-0.01162,-0.02777,-0.00586,-0.00271,-0.00048,0.00051,0.0005,0.04162,0,0.91972,0.00009,0,0.01195,0.00052,-0.00042,-0.00045,-0.01063,66.97788,2.803,0.32179,-2.58172,255.59262,669.786,0.00009,715.2,0.66
4.1,4.3,496786.7363,4193521.124,14.96345627,37.88918963,-0.01323,-0.07734,-0.07639,-0.01174,-0.00033,-0.0004,-0.00022,-0.02207,0,3.25917,-0.00045,0,0.01004,0.00011,-0.00005,0,-0.00862,66.96996,3.58978,0.25061,-3.63402,116.34563,669.691,-0.00045,713,0.74
-0.3,-6.3,496800.3435,4193523.593,14.96361101,37.88921193,-0.01203,-0.06719,-0.08685,-0.01009,-0.00019,-0.00029,-0.00017,-0.01818,0,3.62927,-0.00035,0,0.00941,0.00002,-0.00006,0,-0.00841,47.357,3.31137,0.2432,-3.80992,76.855,669.723,-0.00035,715.3,0.75
0.2,-2.6,496802.0802,4193523.909,14.96363076,37.88921478,-0.01203,-0.06719,-0.08685,-0.01009,-0.00019,-0.00029,-0.00017,-0.01818,0,3.62927,-0.00035,0,0.00941,0.00002,-0.00006,0,-0.00841,47.357,3.31137,0.2432,-3.80992,76.855,669.723,-0.00035,715.1,0.76
-0.3,-6.6,496819.2874,4193527.038,14.96382644,37.88924304,-0.02943,-0.25565,-0.11392,-0.06902,-0.00219,0.0006,0.00104,0.05468,0,3.72044,-0.00216,0.00001,0.01897,0.00111,-0.00276,-0.00212,-0.00905,47.36646,10.70353,0.48521,-4.26266,-26.05116,669.852,-0.00216,714.3,0.65
1.3,-0.7,497519.7252,4193654.351,14.97179193,37.8903927,-0.22381,-0.18485,-0.11406,-0.21197,-0.00681,0.00015,0.0023,0.02978,0.00001,2.21144,-0.00862,0.00005,0.07732,0.0025,-0.00877,-0.00656,-0.21515,64.93509,11.019,2.34598,-5.66874,-248.97595,649.219,-0.00862,695.5,0.74
1,-0.5,497520.4753,4193654.489,14.97180046,37.89039395,-0.22381,-0.18485,-0.11406,-0.21197,-0.00681,0.00015,0.0023,0.02978,0.00001,2.21144,-0.00862,0.00005,0.07732,0.0025,-0.00877,-0.00656,-0.21515,64.93509,11.019,2.34598,-5.66874,-248.97595,649.219,-0.00862,694.6,0.77
1.5,-4.3,496577.0741,4193485.118,14.961072,37.88886434,-0.20511,-0.0386,-0.0629,-0.12689,-0.00486,0.00165,0.00155,0.00723,0.0001,1.8263,-0.00465,0.00003,0.21593,0.00253,-0.00629,-0.00364,-0.31437,67.31848,11.05505,5.68711,-6.37932,-13.48349,673.15,-0.00465,717.2,0.68
1.4,0.4,496761.9191,4193518.714,14.96317404,37.88916782,-0.00907,-0.15855,-0.06375,-0.00675,-0.0004,0.00021,0.0001,0.00766,0,3.13054,-0.00036,0,0.01333,0.00022,-0.00057,-0.00028,0.00051,66.97352,2.84885,0.25703,-3.38863,244.10626,669.739,-0.00036,713.1,0.65
0.8,-3.8,496725.1804,4193514.132,14.96275624,37.88912639,-0.01802,-0.01637,-0.04433,-0.01593,-0.00061,-0.00026,-0.00004,-0.00786,0,1.35739,-0.00066,0,0.00521,0.00028,-0.0004,-0.00029,-0.02025,66.96453,4.3934,0.19229,-3.17734,52.08034,669.634,-0.00066,716.3,0.74
-0.1,-6,496725.6948,4193514.228,14.96276209,37.88912725,-0.01904,-0.01654,-0.06678,-0.0201,-0.00064,-0.00077,-0.00055,-0.13065,0,2.69588,-0.00088,0,0.00419,0.0002,-0.00011,0.00011,-0.01984,47.34822,4.23151,0.17929,-3.01358,30.61243,669.587,-0.00088,715.3,0.72
1.9,1.5,496761.0327,4193520.653,14.96316395,37.88918529,-0.00907,-0.15855,-0.06375,-0.00675,-0.0004,0.00021,0.0001,0.00766,0,3.13054,-0.00036,0,0.01333,0.00022,-0.00057,-0.00028,0.00051,66.97352,2.84885,0.25703,-3.38863,244.10626,669.739,-0.00036,712.8,0.67
0.1,-3.5,496721.079,4193515.488,14.96270959,37.88913859,-0.01802,-0.01637,-0.04433,-0.01593,-0.00061,-0.00026,-0.00004,-0.00786,0,1.35739,-0.00066,0,0.00521,0.00028,-0.0004,-0.00029,-0.02025,66.96453,4.3934,0.19229,-3.17734,52.08034,669.634,-0.00066,715.2,0.75
0.2,-4.7,496723.171,4193515.868,14.96273338,37.88914203,-0.01802,-0.01637,-0.04433,-0.01593,-0.00061,-0.00026,-0.00004,-0.00786,0,1.35739,-0.00066,0,0.00521,0.00028,-0.0004,-0.00029,-0.02025,66.96453,4.3934,0.19229,-3.17734,52.08034,669.634,-0.00066,715.2,0.76
0.4,-5.8,496733.5395,4193517.755,14.96285129,37.88915907,-0.01904,-0.01654,-0.06678,-0.0201,-0.00064,-0.00077,-0.00055,-0.13065,0,2.69588,-0.00088,0,0.00419,0.0002,-0.00011,0.00011,-0.01984,47.34822,4.23151,0.17929,-3.01358,30.61243,669.587,-0.00088,713.9,0.73
0.7,-7.7,496734.571,4193517.943,14.96286302,37.88916077,-0.01704,-0.05779,-0.10195,-0.01577,-0.0004,-0.00012,-0.00001,-0.00079,0,3.37479,-0.00061,0,0.00812,0.0001,-0.00049,-0.0003,-0.0167,66.96646,4.1031,0.21268,-3.82161,69.62655,669.654,-0.00061,713.2,0.71
-0.3,-7.7,496601.5248,4193495.858,14.96135002,37.88896123,-0.20055,-0.30974,-0.19232,-0.29661,-0.00728,-0.00351,-0.00212,-0.03556,0.00001,1.46418,-0.0122,0.00005,0.05972,0.00118,-0.00869,-0.00395,-0.20647,47.40722,3.35327,1.94979,-7.67844,73.85735,670.248,-0.0122,717.9,0.65
6.3,18.4,496655.9898,4193505.756,14.96196939,37.88905064,-0.05347,-0.06138,-0.03154,-0.0772,-0.00198,0.00013,0.00007,0.00172,0,0.04393,-0.00312,0,0.0409,0.00042,-0.00325,-0.00162,-0.03947,67.01628,3.73188,1.08469,-3.82027,101.0737,670.102,-0.00312,717.2,0.72
1.1,-2,496671.791,4193508.629,14.96214908,37.88907659,-0.03654,-0.06429,-0.02869,-0.03578,-0.00103,0.00011,0.00008,0.00461,0,0.18852,-0.00153,0,0.01669,0.00026,-0.00164,-0.00084,-0.04464,66.98916,11.05014,0.37643,-4.37052,-799.94263,669.876,-0.00153,716.8,0.74
1.4,1,496673.1487,4193508.875,14.96216452,37.88907882,-0.03654,-0.06429,-0.02869,-0.03578,-0.00103,0.00011,0.00008,0.00461,0,0.18852,-0.00153,0,0.01669,0.00026,-0.00164,-0.00084,-0.04464,66.98916,11.05014,0.37643,-4.37052,-799.94263,669.876,-0.00153,716.3,0.75
0.9,-2.6,496802.6296,4193532.406,14.96363697,37.88929137,-0.02763,-0.27741,-0.12236,-0.05489,-0.00058,-0.00076,-0.00043,-0.03194,0,3.45512,-0.00149,0,0.01357,-0.00016,-0.00073,-0.00031,-0.01563,66.98149,11.05003,0.26847,-4.87251,-191.83769,669.805,-0.00149,715.1,0.82
7.1,18.4,496655.4542,4193507.759,14.96196329,37.88906869,-0.06182,-0.06301,-0.03369,-0.08718,-0.00221,0.00003,0.00002,0.00046,0,0.02461,-0.00362,0,0.04264,0.0004,-0.00365,-0.00182,-0.045,67.01745,3.37595,1.14562,-4.39651,144.28844,670.102,-0.00362,717.1,0.72
1.5,-5.2,496819.0206,4193537.482,14.96382336,37.88933717,-0.10516,-0.29709,-0.14473,-0.24897,-0.00802,0.00066,0.00289,0.04265,0.00001,3.75519,-0.0099,0.00007,0.06783,0.00307,-0.01056,-0.0078,-0.074,67.01011,11.05046,2.65556,-5.27533,-132.98322,669.932,-0.0099,716.8,0.73
4.3,4.9,496594.1733,4193500.821,14.96126639,37.88900593,-0.32135,-0.30682,-0.24124,-0.47391,-0.00911,-0.0066,-0.00176,-0.00812,0.00011,2.00118,-0.02041,0.00008,0.21848,-0.0011,-0.01381,-0.00782,-0.38565,67.19717,5.01424,6.17626,-8.54924,28.18756,671.562,-0.02041,717.8,0.79
3.7,-0.1,496595.6462,4193501.089,14.96128314,37.88900835,-0.25453,-0.44931,-0.28705,-0.42772,-0.00922,-0.00458,-0.00049,-0.00476,0.00002,2.02145,-0.01812,0.00008,0.10374,0.00016,-0.01353,-0.00843,-0.24833,67.05108,11.05107,3.39735,-8.70786,-123.12,670.191,-0.01812,717.4,0.78
0.8,-2.4,496628.5141,4193507.061,14.96165691,37.8890623,-0.084,-0.04421,-0.02572,-0.08252,-0.00265,0.00059,0.00037,0.0087,0,6.19497,-0.00349,0.00001,0.04211,0.0009,-0.00408,-0.00211,-0.10458,67.01704,3.86076,1.10616,-5.91178,88.85373,670.1,-0.00349,717.4,0.67
2.9,8.7,496644.2714,4193509.926,14.9618361,37.88908818,-0.05951,-0.11521,-0.08016,-0.05444,-0.00135,-0.0001,-0.00008,-0.00534,0,0.0665,-0.00212,0,0.01425,0.00029,-0.00202,-0.00098,-0.09232,47.37174,10.70364,0.33925,-6.26532,-561.35974,669.912,-0.00212,717,0.63
0.3,-3.1,496809.5411,4193539.958,14.96371554,37.88935946,-0.14152,-0.41099,-0.17654,-0.30172,-0.00674,-0.00218,0.00078,0.01037,0,3.85336,-0.01179,0.00005,0.07538,0.00084,-0.00961,-0.00662,-0.1416,67.01755,11.05057,2.66048,-6.11051,-17.78221,669.982,-0.01179,716.4,0.82
-0.3,-4.5,496959.7596,4193567.206,14.96542383,37.88960556,0.15206,0.17259,0.18058,0.19082,-0.00111,0.00817,0.00404,0.0301,-0.00001,3.18879,0.0078,0.00002,0.13445,0.00501,-0.00037,-0.00017,0.19595,69.31018,11.08421,3.49777,4.87473,-699.8974,693.249,0.0078,745.3,0.76
-0.4,-6.8,496961.5174,4193567.526,14.96544382,37.88960845,0.15206,0.17259,0.18058,0.19082,-0.00111,0.00817,0.00404,0.0301,-0.00001,3.18879,0.0078,0.00002,0.13445,0.00501,-0.00037,-0.00017,0.19595,69.31018,11.08421,3.49777,4.87473,-699.8974,693.249,0.0078,745.1,0.73
4,3.7,496592.2941,4193502.578,14.96124501,37.88902176,-0.32135,-0.30682,-0.24124,-0.47391,-0.00911,-0.0066,-0.00176,-0.00812,0.00011,2.00118,-0.02041,0.00008,0.21848,-0.0011,-0.01381,-0.00782,-0.38565,67.19717,5.01424,6.17626,-8.54924,28.18756,671.562,-0.02041,718.2,0.78
4.7,4.4,496593.3423,4193502.769,14.96125693,37.88902349,-0.32135,-0.30682,-0.24124,-0.47391,-0.00911,-0.0066,-0.00176,-0.00812,0.00011,2.00118,-0.02041,0.00008,0.21848,-0.0011,-0.01381,-0.00782,-0.38565,67.19717,5.01424,6.17626,-8.54924,28.18756,671.562,-0.02041,717.5,0.8
0.4,7.1,496674.3946,4193517.499,14.96217865,37.88915655,-0.03654,-0.06429,-0.02869,-0.03578,-0.00103,0.00011,0.00008,0.00461,0,0.18852,-0.00153,0,0.01669,0.00026,-0.00164,-0.00084,-0.04464,66.98916,11.05014,0.37643,-4.37052,-799.94263,669.876,-0.00153,716.8,0.7
0.1,-5.1,496725.291,4193526.753,14.96275744,37.88924014,-0.02064,-0.04002,-0.10105,-0.02432,-0.00057,-0.00041,-0.00025,-0.05177,0,2.97926,-0.00102,0,0.00478,0.00006,-0.00061,-0.00026,-0.01909,47.3519,4.06809,0.20427,-4.05601,36.05271,669.636,-0.00102,713.7,0.67
-0.1,-7.3,496728.1453,4193527.271,14.9627899,37.88924482,-0.01704,-0.05779,-0.10195,-0.01577,-0.0004,-0.00012,-0.00001,-0.00079,0,3.37479,-0.00061,0,0.00812,0.0001,-0.00049,-0.0003,-0.0167,66.96646,4.1031,0.21268,-3.82161,69.62655,669.654,-0.00061,714.3,0.75
